,iteration,train loss,val_seen nav_error,val_seen oracle_error,val_seen steps,val_seen lengths,val_seen success_rate,val_seen oracle_rate,val_seen spl,val_unseen nav_error,val_unseen oracle_error,val_unseen steps,val_unseen lengths,val_unseen success_rate,val_unseen oracle_rate,val_unseen spl
0,100,12.50307993888855,10.7689335469667,5.440343947589556,7.411764705882353,13.856333985585264,0.1411764705882353,0.36470588235294116,0.10817979245462418,10.839617747209296,5.376199455357984,7.293742017879949,13.987815869633272,0.10727969348659004,0.33205619412515963,0.07704491425960976
1,200,11.29494279384613,9.128010312168671,5.840973198320011,5.123529411764705,9.863696033710216,0.24411764705882352,0.31470588235294117,0.2246061165860698,9.417623040235956,5.926622901582384,5.1226053639846745,9.726736965533991,0.19157088122605365,0.2669220945083014,0.17473574373682613
